window_id,seed,policy,loss,rmse,missed_vio,runtime,max_age,jain_probe,jain_payload
6,50362,AoII+debt,0.020085994866457454,0.01980195137143935,0.33472803347280333,2.4070815564616423,37.0,0.824435303456736,0.824435303456736
6,50362,AoII+debt+threshold,0.020085994866457454,0.01980195137143935,0.33472803347280333,0.6643110209399888,37.0,0.824435303456736,0.824435303456736
6,50362,AoII-greedy,0.020086241028242677,0.021046968270785282,0.33472803347280333,0.5577219497689112,47.0,0.5981178256829095,0.5981178256829095
6,50362,CAW-VoU,0.004199567316248256,0.04307269880239504,0.0697350069735007,108.00991438073008,129.0,0.8739108816217241,0.8739108816217241
6,50362,MaxWeight-AoI,0.0318073595404463,0.03180303803485024,0.5299860529986054,1.0951612760638234,12.0,0.9985752370962796,0.998378886194314
6,50362,MaxWeight-VoU,0.013414446069735008,0.0468729572967881,0.22315202231520223,1.6862144308928477,68.0,0.7329195335931605,0.7379974160206713
6,50362,VoI+debt,0.1540950382207113,0.11030316471135823,2.5662482566248257,1.4481369121522334,239.0,0.4239310530368389,0.4239310530368389
6,50362,VoI-greedy,0.1541039095784519,0.11365394034235693,2.5662482566248257,0.6032198996070741,239.0,0.4211414931755553,0.4211414931755553
6,50362,Whittle-heuristic,0.1541129816004184,0.11814055609749323,2.5662482566248257,0.6830022008125144,239.0,0.1344537617324271,0.4539086556608457
7,50379,AoII+debt,0.009368234422904078,0.1707864181286163,0.15341701534170152,3.066931782528041,26.0,0.9302715687471999,0.9302715687471999
7,50379,AoII+debt+threshold,0.0033604797000619875,0.5493076050678113,0.01394700139470014,0.6850399707724578,134.0,0.5207434503663689,0.5207434503663689
7,50379,AoII-greedy,0.005180083721292423,0.16820147279119227,0.08368200836820083,0.5559223765170271,30.0,0.9150706876526884,0.9150706876526884
7,50379,CAW-VoU,0.002737810951069271,0.18943499020721447,0.04184100418410042,116.08979551055347,10.0,0.9998862194214684,0.990265678498677
7,50379,MaxWeight-AoI,0.023573119067449248,0.15779831021117177,0.3905160390516039,0.5400103389501775,9.0,0.9985752370962796,0.9948577275597054
7,50379,MaxWeight-VoU,0.004336191234813267,0.41147525258929624,0.02789400278940028,5.645942656887368,239.0,0.6195000271134967,0.6464210943246756
7,50379,VoI+debt,0.01884329820529211,0.6235075002634843,0.23709902370990238,2.083124916330292,239.0,0.4344752179659049,0.4367549795465839
7,50379,VoI-greedy,0.027373516573841624,0.7118340708812435,0.3486750348675035,2.4673664099955737,239.0,0.4251497897361466,0.4251497897361466
7,50379,Whittle-heuristic,0.07130398884697041,0.6293920858292051,1.1157601115760112,0.6439724226412071,239.0,0.1344537617324271,0.41304481443317587
8,50396,AoII+debt,8.330450049395628e-05,0.11758309483436505,0.0,0.5808615020503559,21.0,0.9024923964134762,0.9024923964134762
8,50396,AoII+debt+threshold,0.00032178949897334605,0.1747272300004462,0.0,1.1018624728463715,150.0,0.9144663905064928,0.9144663905064928
8,50396,AoII-greedy,8.59196733205486e-05,0.11979159245441,0.0,1.1197046736483247,68.0,0.9169435749257555,0.9169435749257555
